[2017-12-28 05:51:31,734: INFO/Beat] beat: Starting...
[2017-12-29 00:23:45,873: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:23:45,877: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[4ec4225d-41e7-4f1d-9202-4d07ac29a095]  
[2017-12-29 00:23:45,902: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.auto_approve_tasks[4ec4225d-41e7-4f1d-9202-4d07ac29a095] succeeded in 0.0241315009916s: 'SUCCESS'
[2017-12-29 00:23:47,045: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:23:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[e1746d16-e505-4893-a3d3-d4af8db7fe46]  
[2017-12-29 00:23:47,086: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[4a7089b4-3b74-4ce5-b8fc-ca43dfc5b3a2]  
[2017-12-29 00:23:47,087: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[4a7089b4-3b74-4ce5-b8fc-ca43dfc5b3a2] succeeded in 0.000265394992311s: 'OBSOLETE METHOD'
[2017-12-29 00:23:47,101: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[2b645e2b-92bb-4a0f-b549-eda5eedab214]  
[2017-12-29 00:23:47,103: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[2b645e2b-92bb-4a0f-b549-eda5eedab214] succeeded in 0.000330800990923s: 'SUCCESS'
[2017-12-29 00:23:47,117: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[f6503e4d-921e-4dfa-9a1a-bb06065d411d]  
[2017-12-29 00:23:47,119: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[f6503e4d-921e-4dfa-9a1a-bb06065d411d] succeeded in 0.000237433996517s: 'OBSOLETE METHOD'
[2017-12-29 00:23:47,131: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[103a81ab-41b4-4e13-b871-591847ff6df1]  
[2017-12-29 00:23:47,131: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[e1746d16-e505-4893-a3d3-d4af8db7fe46] succeeded in 0.080856251996s: 'SUCCESS'
[2017-12-29 00:23:47,133: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[103a81ab-41b4-4e13-b871-591847ff6df1] succeeded in 0.00032520100649s: 'SUCCESS'
[2017-12-29 00:24:47,046: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:24:47,051: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[c404a2fb-6576-4d34-9230-bf6366c0c1e9]  
[2017-12-29 00:24:47,083: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[f0d1d36c-976c-47fb-b07f-b90fe02e66b4]  
[2017-12-29 00:24:47,085: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[f0d1d36c-976c-47fb-b07f-b90fe02e66b4] succeeded in 0.000349438007106s: 'OBSOLETE METHOD'
[2017-12-29 00:24:47,095: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[5868a844-d95c-423c-ad87-1ac510a1cc1a]  
[2017-12-29 00:24:47,096: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[5868a844-d95c-423c-ad87-1ac510a1cc1a] succeeded in 0.000297632999718s: 'SUCCESS'
[2017-12-29 00:24:47,111: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[7625fb0c-1bd8-41f9-b0e1-5bb30c380a2c]  
[2017-12-29 00:24:47,113: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[7625fb0c-1bd8-41f9-b0e1-5bb30c380a2c] succeeded in 0.00035291200038s: 'OBSOLETE METHOD'
[2017-12-29 00:24:47,124: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[4820f492-ad15-497e-89f4-c4c4dfd74f9e]  
[2017-12-29 00:24:47,124: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[c404a2fb-6576-4d34-9230-bf6366c0c1e9] succeeded in 0.0715334440029s: 'SUCCESS'
[2017-12-29 00:24:47,126: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[4820f492-ad15-497e-89f4-c4c4dfd74f9e] succeeded in 0.000215852996917s: 'SUCCESS'
[2017-12-29 00:25:47,046: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:25:47,053: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[7fb43725-19a3-4a3c-a0f6-64614f71a143]  
[2017-12-29 00:25:47,111: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[f1ae9d46-bcea-4157-8921-809ce4f227d6]  
[2017-12-29 00:25:47,113: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[f1ae9d46-bcea-4157-8921-809ce4f227d6] succeeded in 0.000335036005708s: 'OBSOLETE METHOD'
[2017-12-29 00:25:47,126: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[626a55a8-dd37-424d-b589-e2def59ceab0]  
[2017-12-29 00:25:47,128: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[626a55a8-dd37-424d-b589-e2def59ceab0] succeeded in 0.000406673992984s: 'SUCCESS'
[2017-12-29 00:25:47,142: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[7f3d7b82-b050-4350-9eab-f70718f88841]  
[2017-12-29 00:25:47,145: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[7f3d7b82-b050-4350-9eab-f70718f88841] succeeded in 0.000371927002561s: 'OBSOLETE METHOD'
[2017-12-29 00:25:47,156: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[09c56bcd-af7f-4dff-aedb-0cd0805e7293]  
[2017-12-29 00:25:47,155: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[7fb43725-19a3-4a3c-a0f6-64614f71a143] succeeded in 0.100639986995s: 'SUCCESS'
[2017-12-29 00:25:47,158: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[09c56bcd-af7f-4dff-aedb-0cd0805e7293] succeeded in 0.000352244998794s: 'SUCCESS'
[2017-12-29 00:26:47,046: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:26:47,051: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[35198c07-530e-4345-a54a-d63f3b73407c]  
[2017-12-29 00:26:47,106: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[2a205bc2-066d-4389-bd95-cb16bd94cbf3]  
[2017-12-29 00:26:47,108: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[2a205bc2-066d-4389-bd95-cb16bd94cbf3] succeeded in 0.000351398994098s: 'OBSOLETE METHOD'
[2017-12-29 00:26:47,119: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[c6beb0d5-e1fa-4590-b1eb-6dcd1db708e1]  
[2017-12-29 00:26:47,120: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[c6beb0d5-e1fa-4590-b1eb-6dcd1db708e1] succeeded in 0.000297434002277s: 'SUCCESS'
[2017-12-29 00:26:47,134: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[284359f4-61e8-4bd1-b28d-a042c1efd9fc]  
[2017-12-29 00:26:47,135: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[284359f4-61e8-4bd1-b28d-a042c1efd9fc] succeeded in 0.000261647001025s: 'OBSOLETE METHOD'
[2017-12-29 00:26:47,147: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[f6e4d39a-2782-4cf0-8f1f-99d30d4670a7]  
[2017-12-29 00:26:47,147: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[35198c07-530e-4345-a54a-d63f3b73407c] succeeded in 0.0940360040113s: 'SUCCESS'
[2017-12-29 00:26:47,149: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[f6e4d39a-2782-4cf0-8f1f-99d30d4670a7] succeeded in 0.00021385398577s: 'SUCCESS'
[2017-12-29 00:27:45,874: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:27:45,877: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[6b71cd33-cad4-4a1a-b273-6e564a60e9da]  
[2017-12-29 00:27:45,932: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.auto_approve_tasks[6b71cd33-cad4-4a1a-b273-6e564a60e9da] succeeded in 0.0531673319929s: 'SUCCESS'
[2017-12-29 00:27:47,046: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:27:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[c4286489-d267-4f67-9c59-ba6344d1cc64]  
[2017-12-29 00:27:47,096: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[5872b64f-d0d8-4728-932a-c7c0a330c931]  
[2017-12-29 00:27:47,097: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[5872b64f-d0d8-4728-932a-c7c0a330c931] succeeded in 0.000223563998588s: 'OBSOLETE METHOD'
[2017-12-29 00:27:47,108: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[f4206494-6241-4c07-b0dd-ab036a748055]  
[2017-12-29 00:27:47,111: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[f4206494-6241-4c07-b0dd-ab036a748055] succeeded in 0.000931800997932s: 'SUCCESS'
[2017-12-29 00:27:47,124: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[2b0fd902-eaaf-433c-9c30-837873bbe4d5]  
[2017-12-29 00:27:47,126: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[2b0fd902-eaaf-433c-9c30-837873bbe4d5] succeeded in 0.00037914000859s: 'OBSOLETE METHOD'
[2017-12-29 00:27:47,137: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[abfde2df-5c51-47c8-9d27-ad9be30178f2]  
[2017-12-29 00:27:47,137: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[c4286489-d267-4f67-9c59-ba6344d1cc64] succeeded in 0.0865388539969s: 'SUCCESS'
[2017-12-29 00:27:47,139: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[abfde2df-5c51-47c8-9d27-ad9be30178f2] succeeded in 0.000473128005979s: 'SUCCESS'
[2017-12-29 00:28:44,109: INFO/Beat] Scheduler: Sending due task update-feed-boomerang (crowdsourcing.tasks.update_feed_boomerang)
[2017-12-29 00:28:44,115: INFO/MainProcess] Received task: crowdsourcing.tasks.update_feed_boomerang[bdb5ddca-8c7b-4ddc-b0c0-59b388c0361f]  
[2017-12-29 00:28:44,183: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_feed_boomerang[bdb5ddca-8c7b-4ddc-b0c0-59b388c0361f] succeeded in 0.0668583269871s: 'SUCCESS: 0 rows affected'
[2017-12-29 00:28:47,046: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:28:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[458f78b3-e7bb-43c4-9d95-448c78e39e5e]  
[2017-12-29 00:28:47,081: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[b343b515-2a15-4a95-aa4b-ba640996fbcc]  
[2017-12-29 00:28:47,083: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[b343b515-2a15-4a95-aa4b-ba640996fbcc] succeeded in 0.000204177005799s: 'OBSOLETE METHOD'
[2017-12-29 00:28:47,094: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[b4046f0f-1c9f-48ad-af93-695477f493d4]  
[2017-12-29 00:28:47,096: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[b4046f0f-1c9f-48ad-af93-695477f493d4] succeeded in 0.000452701002359s: 'SUCCESS'
[2017-12-29 00:28:47,110: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[eff7851a-88c3-421a-850e-dda7bd18aa35]  
[2017-12-29 00:28:47,112: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[eff7851a-88c3-421a-850e-dda7bd18aa35] succeeded in 0.000355590993422s: 'OBSOLETE METHOD'
[2017-12-29 00:28:47,122: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[37bcdeb6-b760-4237-a8e5-b2d65dd8470c]  
[2017-12-29 00:28:47,122: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[458f78b3-e7bb-43c4-9d95-448c78e39e5e] succeeded in 0.0719496679958s: 'SUCCESS'
[2017-12-29 00:28:47,124: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[37bcdeb6-b760-4237-a8e5-b2d65dd8470c] succeeded in 0.000326983004925s: 'SUCCESS'
[2017-12-29 00:29:47,046: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:29:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[06cf013e-4d7c-4737-8216-c04f08275bec]  
[2017-12-29 00:29:47,083: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[b61ccd1f-49e6-41a7-8b1d-9dad9958b1c9]  
[2017-12-29 00:29:47,084: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[b61ccd1f-49e6-41a7-8b1d-9dad9958b1c9] succeeded in 0.000276883001789s: 'OBSOLETE METHOD'
[2017-12-29 00:29:47,095: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[b86ae780-3611-4291-a923-3d85e82d724f]  
[2017-12-29 00:29:47,097: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[b86ae780-3611-4291-a923-3d85e82d724f] succeeded in 0.000307632013573s: 'SUCCESS'
[2017-12-29 00:29:47,112: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[82c2b7d9-f26c-4dd8-9e62-7de52cdf35ff]  
[2017-12-29 00:29:47,113: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[82c2b7d9-f26c-4dd8-9e62-7de52cdf35ff] succeeded in 0.000414332011133s: 'OBSOLETE METHOD'
[2017-12-29 00:29:47,125: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[5613d448-b524-4fbd-a46e-4b5ca53f4ba0]  
[2017-12-29 00:29:47,124: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[06cf013e-4d7c-4737-8216-c04f08275bec] succeeded in 0.0743333630089s: 'SUCCESS'
[2017-12-29 00:29:47,126: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[5613d448-b524-4fbd-a46e-4b5ca53f4ba0] succeeded in 0.000358367004083s: 'SUCCESS'
[2017-12-29 00:30:47,047: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:30:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[c24d438e-dcf4-4864-8ca8-da16af9e9b5f]  
[2017-12-29 00:30:47,081: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[6b33d4ee-50e7-4c77-aff5-40a3f9f3236c]  
[2017-12-29 00:30:47,082: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[6b33d4ee-50e7-4c77-aff5-40a3f9f3236c] succeeded in 0.000194730004296s: 'OBSOLETE METHOD'
[2017-12-29 00:30:47,093: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[6d104ceb-5b61-42cb-b0db-ed9623438fc9]  
[2017-12-29 00:30:47,095: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[6d104ceb-5b61-42cb-b0db-ed9623438fc9] succeeded in 0.000223352995818s: 'SUCCESS'
[2017-12-29 00:30:47,108: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[d8486685-bf61-47c9-a920-c361ed47fbf3]  
[2017-12-29 00:30:47,110: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[d8486685-bf61-47c9-a920-c361ed47fbf3] succeeded in 0.00019260100089s: 'OBSOLETE METHOD'
[2017-12-29 00:30:47,121: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[a688a605-40f7-4b61-99aa-de48e8184ee9]  
[2017-12-29 00:30:47,120: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[c24d438e-dcf4-4864-8ca8-da16af9e9b5f] succeeded in 0.069956220992s: 'SUCCESS'
[2017-12-29 00:30:47,122: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[a688a605-40f7-4b61-99aa-de48e8184ee9] succeeded in 0.000204017007491s: 'SUCCESS'
[2017-12-29 00:31:45,874: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:31:45,879: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[5bbbdf30-5057-4488-958d-7ff191cf5b26]  
[2017-12-29 00:31:45,936: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.auto_approve_tasks[5bbbdf30-5057-4488-958d-7ff191cf5b26] succeeded in 0.0549328210036s: 'SUCCESS'
[2017-12-29 00:31:47,047: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:31:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[edd5e434-cadc-47bf-ab2b-4df93a370086]  
[2017-12-29 00:31:47,103: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[cee428d1-5528-4e90-a34e-295ea6964507]  
[2017-12-29 00:31:47,104: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[cee428d1-5528-4e90-a34e-295ea6964507] succeeded in 0.000292823999189s: 'OBSOLETE METHOD'
[2017-12-29 00:31:47,118: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[a3fdfc97-ef19-4155-9f9b-005a0f79b2c4]  
[2017-12-29 00:31:47,121: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[a3fdfc97-ef19-4155-9f9b-005a0f79b2c4] succeeded in 0.00103738000325s: 'SUCCESS'
[2017-12-29 00:31:47,136: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[d11e880e-d223-4fb4-9990-f01b71cea30b]  
[2017-12-29 00:31:47,138: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[d11e880e-d223-4fb4-9990-f01b71cea30b] succeeded in 0.000441036987468s: 'OBSOLETE METHOD'
[2017-12-29 00:31:47,153: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[3f174556-388f-4814-b2bc-dff1dc184956]  
[2017-12-29 00:31:47,152: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[edd5e434-cadc-47bf-ab2b-4df93a370086] succeeded in 0.101709087001s: 'SUCCESS'
[2017-12-29 00:31:47,154: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[3f174556-388f-4814-b2bc-dff1dc184956] succeeded in 0.000500273992657s: 'SUCCESS'
[2017-12-29 00:32:47,048: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:32:47,064: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[1849abdd-093e-4a62-b1c4-32aa4747de41]  
[2017-12-29 00:32:47,118: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[9830ccc2-2384-407f-aad1-3f6ff2997238]  
[2017-12-29 00:32:47,127: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[9830ccc2-2384-407f-aad1-3f6ff2997238] succeeded in 0.00341829100216s: 'OBSOLETE METHOD'
[2017-12-29 00:32:47,131: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[688cc460-205c-4c21-ab69-bf0990bc764d]  
[2017-12-29 00:32:47,143: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[688cc460-205c-4c21-ab69-bf0990bc764d] succeeded in 0.00477600700106s: 'SUCCESS'
[2017-12-29 00:32:47,147: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[fe995708-1cba-4bc9-8433-6e0b2d3c202e]  
[2017-12-29 00:32:47,158: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[fe995708-1cba-4bc9-8433-6e0b2d3c202e] succeeded in 0.00322176600457s: 'OBSOLETE METHOD'
[2017-12-29 00:32:47,161: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[3954624a-9351-4667-b940-e7897f6c3cf2]  
[2017-12-29 00:32:47,161: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[1849abdd-093e-4a62-b1c4-32aa4747de41] succeeded in 0.0878216830024s: 'SUCCESS'
[2017-12-29 00:32:47,164: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[3954624a-9351-4667-b940-e7897f6c3cf2] succeeded in 0.00080234798952s: 'SUCCESS'
[2017-12-29 00:33:44,110: INFO/Beat] Scheduler: Sending due task update-feed-boomerang (crowdsourcing.tasks.update_feed_boomerang)
[2017-12-29 00:33:44,117: INFO/MainProcess] Received task: crowdsourcing.tasks.update_feed_boomerang[2226660c-6ae3-4adf-a44d-bd5a4df48256]  
[2017-12-29 00:33:44,192: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_feed_boomerang[2226660c-6ae3-4adf-a44d-bd5a4df48256] succeeded in 0.0734927650046s: 'SUCCESS: 0 rows affected'
[2017-12-29 00:33:45,822: INFO/Beat] Scheduler: Sending due task email-notifications (crowdsourcing.tasks.email_notifications)
[2017-12-29 00:33:45,825: INFO/MainProcess] Received task: crowdsourcing.tasks.email_notifications[a3fb7704-4741-4f85-807a-00c6b9ff90fa]  
[2017-12-29 00:33:45,945: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.email_notifications[a3fb7704-4741-4f85-807a-00c6b9ff90fa] succeeded in 0.118354501989s: 'SUCCESS'
[2017-12-29 00:33:47,047: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:33:47,050: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[2c0e3c0e-fc04-47ec-bb60-6d4faba28caf]  
[2017-12-29 00:33:47,081: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[1df4fe42-9bf4-4ce4-b3c2-42c3367c640b]  
[2017-12-29 00:33:47,083: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[1df4fe42-9bf4-4ce4-b3c2-42c3367c640b] succeeded in 0.000342155006365s: 'OBSOLETE METHOD'
[2017-12-29 00:33:47,096: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[b322b651-abe3-43c6-ac44-ce6b3bf2578e]  
[2017-12-29 00:33:47,097: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[b322b651-abe3-43c6-ac44-ce6b3bf2578e] succeeded in 0.000213727005757s: 'SUCCESS'
[2017-12-29 00:33:47,112: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[f35b6c5e-0a04-484c-a0f7-ea7819cb7d61]  
[2017-12-29 00:33:47,113: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[f35b6c5e-0a04-484c-a0f7-ea7819cb7d61] succeeded in 0.000254490005318s: 'OBSOLETE METHOD'
[2017-12-29 00:33:47,124: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[fce70c35-47fb-4481-9210-ebfef22d0a22]  
[2017-12-29 00:33:47,124: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[2c0e3c0e-fc04-47ec-bb60-6d4faba28caf] succeeded in 0.0722527720063s: 'SUCCESS'
[2017-12-29 00:33:47,125: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[fce70c35-47fb-4481-9210-ebfef22d0a22] succeeded in 0.000215537991608s: 'SUCCESS'
[2017-12-29 00:34:47,049: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:34:47,067: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[6c4fc985-423f-404e-bcf1-c18c067a8d8e]  
[2017-12-29 00:34:47,119: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[ec215d34-25e0-4411-afa4-9b3d38a51c58]  
[2017-12-29 00:34:47,129: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[ec215d34-25e0-4411-afa4-9b3d38a51c58] succeeded in 0.00301304999448s: 'OBSOLETE METHOD'
[2017-12-29 00:34:47,134: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[f4ee0af7-eb35-42a6-80ed-cd040ee78f1f]  
[2017-12-29 00:34:47,149: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[f4ee0af7-eb35-42a6-80ed-cd040ee78f1f] succeeded in 0.00321750799776s: 'SUCCESS'
[2017-12-29 00:34:47,154: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[f6db61e1-0ab5-46c6-b41a-f6cb6248df0f]  
[2017-12-29 00:34:47,168: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[f6db61e1-0ab5-46c6-b41a-f6cb6248df0f] succeeded in 0.00753478400293s: 'OBSOLETE METHOD'
[2017-12-29 00:34:47,173: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[ef5bdb7e-d96c-4bd4-9ec8-a3972ac370fa]  
[2017-12-29 00:34:47,173: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[6c4fc985-423f-404e-bcf1-c18c067a8d8e] succeeded in 0.0986004049919s: 'SUCCESS'
[2017-12-29 00:34:47,176: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[ef5bdb7e-d96c-4bd4-9ec8-a3972ac370fa] succeeded in 0.000851924007293s: 'SUCCESS'
[2017-12-29 00:35:45,874: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:35:45,879: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[76114c39-0d08-41ad-bc37-1c874c4be01c]  
[2017-12-29 00:35:45,923: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.auto_approve_tasks[76114c39-0d08-41ad-bc37-1c874c4be01c] succeeded in 0.0427609649923s: 'SUCCESS'
[2017-12-29 00:35:47,048: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:35:47,051: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[19eecd04-37b4-4f14-9b72-e56a731b3c84]  
[2017-12-29 00:35:47,105: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[516b8121-54bf-4c91-94e5-e014cb0a04e6]  
